,year,selling_price,transmission,engine,max_power,torque
4955,2015,1050000,1,71,74,311
4956,2018,800000,0,10,268,55
4957,2015,600000,1,13,242,178
4958,2017,530000,1,10,268,55
4959,2015,450000,1,10,270,55
4960,2011,235000,1,119,222,424
4961,2013,550000,1,13,242,178
4962,2013,395000,0,46,12,129
4971,2008,150000,1,56,223,51
4973,2015,515000,1,36,8,260
4974,2008,122000,1,64,182,13
4975,2009,160000,1,2,224,436
4976,2007,110000,1,112,178,398
4977,2014,360000,1,13,242,178
4979,2011,260000,1,32,28,239
4980,2007,128000,1,112,178,398
4981,2015,600000,1,39,57,275
4982,2010,800000,1,102,115,318
4983,2019,675000,1,13,243,178
4987,2010,300000,1,40,18,112
4988,2009,125000,1,112,170,388
4989,2017,550000,1,10,262,50
4990,2007,150000,1,112,178,398
4991,2017,891000,1,71,45,284
4992,2015,1050000,1,85,3,188
4993,2018,750000,1,119,1,122
4994,2012,380000,1,10,266,38
4995,2013,800000,1,85,3,188
4996,2010,200000,1,23,246,24
4997,2016,700000,1,13,287,193
4998,2002,229999,1,81,246,126
4999,2010,300000,1,77,125,228
5000,2015,670000,1,36,311,193
5001,2007,210000,1,35,251,66
5002,2017,370000,1,10,259,41
5003,2019,600000,0,10,268,55
5004,2020,810000,1,13,287,193
5006,2019,346000,1,12,274,49
5007,2005,55000,1,18,295,18
5008,2012,250000,1,71,69,302
5009,2006,120000,1,14,286,21
5010,2013,600000,1,13,292,193
5011,2016,330000,1,9,235,5
5012,2014,400000,1,10,260,48
5013,2004,100000,1,26,203,62
5014,2014,450000,1,10,278,50
5015,2017,800000,1,13,287,193
5016,2015,340000,1,111,179,73
5017,2010,225000,1,13,239,43
5018,2002,55000,1,117,200,411
5019,2016,900000,1,13,287,193
5020,2014,2500000,0,61,128,348
5021,2018,465000,1,119,219,424
5022,2004,70000,1,117,200,411
5023,2016,400000,1,7,289,105
5024,2012,185000,1,26,230,79
5025,2006,140000,1,119,222,424
5026,2015,415000,1,29,271,194
5027,2012,532000,1,71,45,287
5028,2017,600000,1,13,242,178
5029,2008,150000,1,40,18,112
5030,2018,459999,1,10,259,41
5031,2017,800000,1,13,287,193
5032,2011,310000,1,90,205,157
5033,2014,475000,1,29,25,249
5034,2016,310000,1,119,196,408
5035,2018,350000,1,119,220,424
5036,2019,1800000,1,71,74,311
5037,2018,640000,0,10,259,41
5038,2017,350000,0,119,218,424
5039,2018,600000,1,11,25,143
5040,2015,575000,1,39,57,275
5041,2019,974000,1,88,19,248
5042,2018,445000,0,119,218,424
5043,2015,580000,1,13,291,193
5044,2020,1050000,1,24,289,221
5045,2015,600000,1,36,310,199
5046,2017,370000,1,9,283,34
5047,2007,150000,1,1,208,415
5048,2017,483000,1,119,219,424
5049,2016,470000,1,10,262,50
5050,2018,950000,1,13,287,193
5051,2013,450000,1,42,49,130
5052,2011,345000,1,34,289,88
5053,2020,600000,0,10,259,41
5054,2009,300000,1,119,216,424
5055,2007,160000,1,119,222,424
5056,2004,120000,1,112,170,388
5057,2012,220000,1,9,202,417
5058,2018,340000,1,119,224,427
5059,2007,138000,1,35,251,66
5061,2010,231000,1,14,278,50
5062,2013,800000,1,71,74,311
5063,2019,960000,1,10,26,195
5064,2009,120000,1,1,218,415
5065,2012,270000,1,119,222,424
5066,2011,200000,1,10,279,50
5067,2012,328000,1,10,278,50
5068,2012,432000,1,39,60,274
5069,2019,565000,1,120,246,428
5070,2017,390000,1,9,235,5
5071,2017,600000,1,36,317,212
5072,2011,250000,1,24,295,224
5073,2011,165000,1,118,203,422
5074,2011,421000,1,35,42,116
5075,2012,225000,1,33,302,71
5076,2013,350000,1,29,276,196
5077,2018,1757000,1,58,112,324
5078,2015,600000,1,13,242,178
5079,2018,515000,1,12,272,49
5080,1999,80000,1,112,170,388
5081,2017,800000,1,13,287,193
5082,2004,120000,1,71,45,287
5102,2017,475000,1,119,219,424
5103,2015,400000,0,119,218,424
5105,2011,300000,1,13,246,185
5106,2011,400000,1,71,35,281
5107,2009,235000,1,1,208,413
5108,2015,350000,1,119,219,424
5109,2017,625000,1,13,243,178
5110,2014,525000,1,71,74,311
5111,2018,550000,1,12,274,49
5112,2015,550000,1,90,204,182
5113,2006,200000,1,35,251,66
5114,2011,350000,1,84,307,226
5115,2006,220000,1,35,251,66
5116,2016,412000,1,10,262,50
5117,2009,126000,1,1,218,415
5118,2013,430000,1,13,242,178
5119,2009,130000,1,119,216,424
5120,2017,350000,1,12,274,49
5121,2011,220000,1,112,178,398
5122,2011,380000,1,90,205,157
5123,2010,200000,1,25,223,139
5127,2017,620000,1,13,242,178
5128,2013,150000,1,112,170,397
5129,2018,450000,1,11,218,10
5130,2017,1150000,1,39,57,275
5131,2018,500000,1,11,262,54
5132,2011,246000,1,119,222,424
5133,2017,400000,1,9,202,417
5134,2008,65000,1,112,170,388
5135,2016,725000,1,36,315,210
5136,2014,736000,0,39,60,274
5137,2018,700000,1,13,243,178
5138,2011,150000,1,118,203,422
5139,2010,180000,1,112,178,398
5140,2014,409999,1,19,219,144
5141,2013,550000,1,90,204,182
5142,2004,50000,1,112,170,388
5143,2006,80000,1,38,195,409
5144,2005,110000,1,112,178,398
5145,2006,180000,1,35,251,66
5152,2009,1025000,0,101,156,384
5153,2017,1300000,0,71,91,348
5154,2018,560000,1,36,27,261
5155,2017,650000,1,13,287,193
5156,2018,1150000,1,71,90,331
5157,2016,480000,1,10,268,55
5158,2019,960000,1,36,315,199
5159,2017,1050000,0,71,74,311
5160,2017,310000,1,114,189,407
5161,2014,500000,1,13,242,178
5162,2017,350000,0,119,222,424
5163,2015,365000,1,36,311,193
5164,2008,165000,1,66,223,63
5165,2007,100000,1,100,205,165
5166,2007,240000,1,90,205,157
5167,2019,925000,1,35,48,294
5168,2018,590000,1,9,283,34
5169,2013,525000,1,71,71,302
5170,2014,720000,1,85,3,191
5171,2017,850000,0,29,23,245
5172,2010,490000,0,71,45,287
5173,2013,325000,1,36,311,193
5174,2019,1200000,0,39,57,272
5175,2012,450000,1,90,204,182
5176,2014,300000,1,26,229,95
5177,2013,365000,1,12,239,161
5178,2007,500000,0,51,126,240
5179,2014,900000,1,85,3,188
5180,2018,700000,1,6,241,170
5181,2017,880000,1,29,23,245
5182,2014,700000,1,85,3,188
5183,2009,380000,1,71,45,287
5184,2006,150000,1,49,56,134
5185,2014,235000,1,119,222,424
5186,2018,320000,1,120,218,426
5187,2015,550000,1,29,271,194
5188,2016,3200000,0,64,139,348
5189,2013,750000,1,85,3,191
5190,2017,645000,1,32,0,241
5191,2015,300000,1,119,219,424
5192,2016,580000,1,24,290,218
5193,2011,220000,1,10,255,19
5194,2013,451000,1,90,204,182
5195,2018,850000,1,11,25,143
5196,2011,300000,1,13,239,178
5197,2016,350000,1,9,283,34
5198,2014,300000,1,9,205,414
5199,2017,390000,1,9,205,414
5200,2016,1200000,1,85,3,188
5201,2017,550000,1,11,237,27
5202,2012,300000,1,13,242,178
5203,2012,300000,1,46,14,260
5204,2012,350000,1,24,295,224
5205,2015,880000,1,39,57,275
5206,2010,160000,1,33,302,70
5207,2012,250000,1,100,271,257
5208,2016,660000,1,24,290,227
5209,2015,450000,1,7,289,105
5210,2012,400000,1,46,14,260
5211,2019,1300000,1,71,45,284
5212,2013,229999,1,25,226,139
5213,2010,140000,1,12,254,15
5214,2012,195000,1,119,222,424
5215,2015,500000,1,10,261,46
5216,2012,60000,1,110,173,380
5217,2016,400000,1,7,289,105
5218,2014,400000,1,10,260,48
5219,2018,380000,1,119,219,424
5220,2019,579000,1,10,268,55
5221,2019,400000,1,11,262,54
5222,2012,270000,1,10,253,32
5223,2014,500000,1,90,204,182
5224,2017,475000,1,12,274,49
5225,2018,850000,1,29,270,193
5226,2009,475000,1,71,45,287
5227,2012,370000,1,13,239,178
5228,2010,187000,1,2,224,436
5229,2008,195000,1,10,253,32
5230,2014,459999,1,71,69,302
5231,2004,135000,1,49,56,134
5232,2017,850000,1,13,287,193
5233,2018,500000,1,2,223,440
5234,2016,385000,1,119,219,424
5235,2006,135000,1,32,28,250
5236,2008,120000,1,112,178,398
5237,2006,200000,1,77,79,204
5238,2007,200000,1,100,71,302
5239,2016,700000,1,21,296,85
5240,2013,290000,1,24,230,106
5241,2017,725000,1,13,243,178
5242,2008,200000,1,56,223,51
5243,2014,155000,1,112,167,388
5256,2019,5200000,0,62,142,293
5259,2018,4000000,0,64,135,348
5260,2019,1125000,0,119,44,146
5261,2016,1898999,0,59,135,350
5262,2017,1650000,0,77,133,233
5263,2011,280000,1,10,278,50
5264,2019,450000,1,12,274,49
5265,2006,135000,1,14,277,30
5266,2014,650000,1,71,74,311
5267,2020,650000,1,10,259,41
5268,2018,750000,1,13,287,193
5269,2010,150000,1,112,178,398
5270,2017,500000,1,11,250,173
5272,2013,425000,1,39,60,274
5273,2010,260000,1,10,253,32
5274,2014,400000,1,36,292,237
5275,2017,575000,1,24,290,221
5276,2008,175000,1,2,203,431
5277,2010,250000,1,40,11,114
5278,2012,400000,1,46,14,260
5279,2011,350000,1,90,205,157
5280,2015,484999,1,13,242,178
5282,2013,350000,1,36,287,237
5283,2014,1400000,0,102,110,330
5284,2012,250000,1,13,239,178
5285,2017,655000,1,13,243,178
5287,2016,300000,1,12,248,12
5288,2018,650000,1,36,317,212
5289,2014,300000,1,10,259,41
5290,2016,475000,1,12,289,31
5291,2017,450000,1,12,274,49
5292,2019,754000,1,13,243,178
5293,2013,300000,1,10,253,33
5294,2014,250000,1,114,189,407
5295,2018,725000,1,13,243,178
5296,2008,95000,1,112,178,398
5297,2018,475000,1,2,223,440
5298,2014,575000,1,71,71,302
5299,2016,350000,1,12,274,49
5300,2013,330000,1,90,204,182
5301,2016,482000,1,10,259,41
5302,2017,625000,1,36,310,199
5303,2017,380000,1,12,274,49
5304,2016,310000,1,12,248,12
5305,2009,280000,1,14,278,50
5306,2018,900000,0,36,16,110
5307,2010,250000,1,1,218,415
5308,2017,750000,1,42,49,130
5309,2019,420000,1,120,218,426
5310,2019,670000,1,12,291,31
5311,2016,420000,1,2,224,436
5312,2016,1800000,1,80,82,317
5313,2018,900000,1,12,289,31
5314,2015,1200000,1,71,74,311
5315,2003,195000,1,71,45,287
5316,2007,185000,1,32,28,250
5317,2008,185000,1,2,224,436
5318,2018,1525000,1,71,90,331
5319,2006,215000,1,14,286,21
5320,2015,210000,1,112,180,400
5321,2016,1700000,1,80,82,317
5323,2009,530000,1,85,5,187
5324,2015,800000,1,35,40,115
5325,2014,570000,1,13,242,178
5326,2012,350000,1,13,292,193
5327,2011,350000,1,24,295,224
5328,2018,750000,1,32,230,182
5329,2011,160000,1,9,235,5
5330,2010,150000,1,26,230,101
5332,2019,562000,1,10,261,36
5333,2012,290000,1,10,253,32
5334,2014,600000,1,71,74,311
5335,2015,401000,1,3,231,159
5343,2011,225000,1,119,222,424
5344,2020,737000,0,30,10,99
5345,2014,300000,1,119,219,424
5346,2008,85000,1,26,230,79
5347,2010,195000,1,32,28,239
5348,2017,675000,1,36,311,193
5349,1999,150000,1,66,223,63
5350,2010,290000,1,7,210,4
5352,2018,889000,1,13,287,193
5353,2016,400000,1,11,237,27
5354,2018,390000,1,113,186,405
5355,2017,1550000,1,58,112,324
5356,2014,600000,1,39,60,274
5357,2018,800000,0,10,261,58
5358,2013,600000,1,13,292,193
5359,2015,795000,1,42,49,130
5360,2016,735000,1,24,290,221
5361,2005,250000,1,55,295,206
5362,2018,400000,0,120,218,426
5363,2014,395000,1,84,307,226
5364,2005,130000,1,32,262,164
5365,2015,600000,1,29,271,194
5366,2016,720000,1,24,290,227
5367,2011,450000,1,35,37,118
5368,2010,220000,1,32,28,239
5369,2014,545000,1,39,60,274
5370,2011,370000,1,46,14,260
5371,2010,450000,1,90,205,157
5372,2018,750000,0,10,261,47
5373,2015,1100000,1,71,45,284
5374,2019,711000,1,10,268,55
5375,2016,285000,1,119,220,424
5376,2020,749000,1,10,259,41
5377,2016,550000,1,29,23,245
5378,2010,300000,1,13,239,178
5379,2017,625000,1,13,242,178
5380,2017,650000,1,10,261,46
5381,2014,575000,1,39,60,274
5382,2016,631000,1,13,242,178
5384,2017,600000,1,12,274,49
5386,2012,390000,1,36,289,198
5387,2007,375000,1,92,38,282
5388,2010,340000,1,24,295,224
5389,2019,670000,1,0,228,106
5390,2014,530000,1,13,242,178
5391,2015,350000,0,119,220,424
5392,2014,415000,1,119,219,424
5393,2014,700000,1,36,303,232
5394,2012,925000,0,66,139,352
5395,2017,375000,0,120,218,426
5396,2015,575000,1,10,278,50
5397,2013,425000,1,10,255,19
5398,2011,245000,1,9,283,34
5399,2015,540000,1,35,34,111
5400,2011,1000000,0,69,150,375
5401,2013,291000,1,10,253,33
5402,2017,600000,1,10,268,55
5403,2012,355000,1,35,34,111
5404,2010,225000,1,10,253,32
5405,2013,350000,1,25,313,86
5406,2012,200000,1,112,180,400
5408,2012,434999,1,35,34,111
5409,2014,440000,1,10,255,19
5410,2013,390000,1,13,239,43
5411,1997,50000,1,112,170,388
5414,2014,999000,1,71,45,284
5415,2005,225000,1,56,295,172
5416,2010,85000,1,112,178,398
5417,2012,150000,1,114,189,407
5418,2014,500000,1,29,23,249
5419,2011,220000,1,10,253,33
5421,2017,957000,1,24,289,221
5422,2006,1050000,1,85,5,187
5423,2018,320000,1,120,218,426
5424,2016,300000,1,119,220,424
5425,2010,270000,1,13,246,178
5426,2011,170000,1,33,302,71
5427,2010,270000,1,62,83,309
5428,2013,140000,1,12,254,15
5429,2010,170000,1,10,253,32
5430,2019,1450000,1,35,48,294
5431,2019,1200000,1,35,35,291
5432,2019,834000,1,24,291,231
5433,2017,450000,1,0,228,106
5434,2014,575000,1,36,292,237
5435,2019,900000,1,13,243,178
5436,2008,149000,1,112,169,374
5437,2007,100000,1,118,200,419
5438,2011,325000,1,12,246,161
5439,2012,400000,1,46,14,260
5440,2017,250000,1,119,224,427
5441,2010,225000,1,46,6,120
5442,2012,300000,1,22,218,139
5443,2015,459999,1,13,299,202
5444,2016,825000,1,36,310,199
5445,2012,150000,1,13,246,168
5446,2016,710000,1,13,242,178
5448,2016,425000,1,13,240,178
5449,2007,45000,1,112,170,388
5450,2011,380000,1,90,205,157
5452,2009,240000,1,13,239,43
5453,2016,1150000,1,39,57,275
5454,2013,520000,1,29,23,245
5455,2016,675000,1,13,242,178
5457,2012,297000,1,119,197,408
5458,2009,250000,1,71,71,302
5459,2005,200000,1,32,262,164
5461,2016,380000,1,119,219,424
5462,2005,40000,1,112,170,388
5463,2014,575000,1,46,14,260
5464,2010,300000,1,13,246,178
5465,2018,450000,1,0,228,106
5466,2003,45000,1,112,170,388
5467,2010,950000,1,85,5,187
5468,2017,745000,1,13,243,178
5469,2016,509999,1,3,231,159
5470,2009,142000,1,10,253,32
5471,2009,185000,1,119,216,424
5472,2012,300000,1,13,298,202
5473,2007,210000,1,35,251,66
5474,2008,260000,1,47,8,103
5475,2013,430000,1,13,242,178
5476,2013,600000,1,71,45,287
5477,2010,400000,1,9,230,7
5478,2012,400000,1,24,289,222
5479,2017,669000,1,13,243,178
5480,2019,509999,1,10,261,36
5481,2016,616000,1,24,290,221
5482,2013,530000,1,71,45,287
5483,2010,190000,1,32,28,250
5484,2015,700000,1,36,311,193
5485,2012,250000,1,71,45,253
5486,2014,225000,1,10,253,32
5487,2017,470000,1,10,261,36
5488,2019,900000,1,13,287,193
5489,2013,170000,1,116,194,123
5490,2013,140000,1,24,228,95
5491,2011,95000,1,118,205,422
5492,2016,280000,1,10,279,50
5493,2012,470000,1,71,45,287
5494,2011,129000,1,114,189,407
5495,2012,165000,1,116,194,123
5497,2012,260000,1,119,222,424
5498,2005,70000,1,119,222,424
5499,2015,515000,1,10,260,48
5500,2012,225000,1,25,223,139
5501,2011,270000,1,13,239,178
5502,2011,225000,1,71,69,302
5503,2012,459999,1,39,60,274
5504,2009,115999,1,112,178,398
5505,2013,475000,1,36,13,260
5506,2013,1925000,0,70,112,346
5507,2011,165000,1,24,228,106
5508,2015,550000,1,13,242,178
5509,2017,861000,1,13,287,193
5510,2019,1050000,1,36,315,199
5511,2018,3251000,0,59,85,316
5512,2017,750000,1,24,290,221
5513,2018,730000,1,10,259,41
5514,2017,860000,0,36,13,260
5515,2017,940000,1,36,311,193
5516,2019,1075000,1,35,48,294
5517,2016,775000,1,13,287,193
5518,2013,411000,1,10,259,41
5519,2012,911000,1,85,5,187
5520,2016,540000,1,36,292,237
5521,2016,660000,0,36,13,260
5522,2018,875000,1,13,287,193
5523,2015,411000,0,119,219,424
5524,2016,635000,1,13,242,178
5525,2012,350000,1,13,242,178
5526,2018,800000,1,32,0,241
5527,2015,180000,1,112,167,388
5529,2014,490000,1,36,311,193
5530,2010,180000,1,119,222,424
5531,2013,310000,0,11,247,11
5532,2012,275000,1,33,302,70
5533,2014,450000,1,13,238,148
5534,2017,500000,1,11,250,173
5535,2010,245000,0,32,28,239
5536,2011,275000,1,46,14,260
5537,2006,200000,1,35,251,66
5538,2017,1500000,1,71,74,311
5539,2012,229999,1,29,206,139
5540,2011,280000,1,46,14,260
5541,2009,125000,1,1,218,415
5542,2015,600000,1,13,242,178
5543,2018,600000,1,12,289,31
5544,2016,411000,1,11,283,16
5545,2010,150000,1,9,235,5
5546,2015,630000,1,13,287,193
5547,2013,1200000,0,59,117,335
5548,2019,700000,0,10,259,41
5549,2010,250000,1,88,31,277
5550,2016,535000,1,13,236,148
5551,2016,600000,1,32,0,241
5552,2003,145000,1,32,262,164
5553,2015,400000,1,36,317,212
5554,2015,600000,1,13,242,178
5555,2018,459999,1,119,218,424
5556,2018,800000,1,24,290,221
5557,2017,370000,1,9,202,417
5558,2012,800000,1,85,5,187
5559,2013,290000,1,29,207,139
5560,2018,671000,1,13,242,178
5561,2012,140000,1,24,228,95
5562,2011,141000,1,112,178,398
5563,2009,125000,1,112,178,398
5564,2013,150000,1,26,230,94
5565,2007,125000,1,1,218,415
5566,2018,600000,1,10,261,36
5567,2017,700000,1,24,290,221
5568,2017,700000,1,24,290,221
5569,2017,740000,1,13,243,178
5570,2011,140000,1,26,231,90
5571,2018,1150000,1,39,57,272
5572,2007,300000,1,55,215,207
5573,2011,300000,1,34,290,88
5574,2015,530000,1,29,276,196
5575,2017,530000,1,6,241,170
5576,2011,210000,1,2,204,431
5577,2007,130000,1,112,178,398
5578,2008,148000,1,1,193,402
5579,2008,585000,0,59,74,327
5580,2011,270000,1,24,295,224
5581,2013,375000,1,10,253,32
5582,2014,725000,1,71,74,311
5584,2007,180000,1,32,28,250
5585,2014,425000,1,13,240,178
5586,2018,900000,1,36,315,199
5587,2017,570000,1,100,229,229
5588,2017,290000,1,24,228,106
5589,2011,229999,1,25,223,139
5590,2012,300000,1,25,223,139
5591,2010,220000,1,13,239,43
5592,2011,409999,1,62,83,309
5593,2013,355000,1,13,238,148
5594,2013,695000,1,29,23,249
5595,2010,320000,1,13,239,178
5596,2017,710000,1,32,0,241
5597,2004,85000,1,26,203,62
5598,2010,409999,1,63,20,280
5599,2015,550000,1,36,292,237
5600,2007,215000,1,14,286,21
5601,2006,110000,1,47,304,65
5602,2007,170000,1,35,251,66
5603,2018,850000,1,11,25,143
5604,2010,350000,1,24,295,224
5606,2015,250000,1,13,242,174
5607,2015,433000,1,36,317,212
5608,2010,1200000,1,102,115,318
5609,2015,300000,1,114,189,407
5610,1998,70000,1,117,200,411
5611,2017,760000,1,90,204,182
5612,2014,250000,1,114,189,407
5613,2013,187000,1,2,204,431
5633,2013,335000,1,13,242,178
5634,2016,488000,1,10,270,55
5635,2008,111000,1,40,18,112
5636,2015,600000,1,13,287,193
5637,2020,570000,1,10,259,41
5638,2007,110000,1,2,205,421
5639,2014,434999,1,10,278,50
5640,2014,229999,1,114,189,407
5641,2014,490000,1,29,271,194
5642,2011,300000,1,14,278,50
5643,2017,350000,1,12,248,12
5664,2013,750000,1,71,74,311
5666,2014,620000,1,13,292,193
5667,2013,400000,1,13,242,178
5668,2008,67000,1,24,187,412
5669,2015,480000,1,36,317,212
5670,2008,110000,1,112,168,389
5672,2018,475000,1,11,218,10
5675,2018,300000,1,112,180,400
5676,2007,100000,1,112,178,398
5677,2011,70000,1,26,231,95
5678,2017,900000,1,36,310,199
5679,2017,650000,1,19,219,144
5681,2000,50000,1,117,200,411
5682,2016,550000,1,10,262,50
5683,2013,475000,1,29,271,194
5684,2019,425000,1,2,223,440
5685,2017,900000,1,13,287,193
5686,2015,516000,1,10,260,48
5687,2011,150000,1,5,213,430
5688,2016,400000,1,119,219,424
5689,2016,800000,1,71,45,284
5690,2007,165000,1,2,205,421
5691,2015,1000000,1,29,271,194
5692,2015,440000,1,13,242,178
5693,2011,390000,1,39,60,274
5694,2008,136000,1,22,223,135
5695,2013,475000,1,13,242,178
5696,2016,515000,1,36,317,212
5697,2012,175000,1,26,230,95
5698,2012,380000,1,13,292,193
5700,2018,535000,1,10,259,41
5701,2011,215000,1,10,253,32
5702,1997,70000,1,117,200,411
5703,2017,445000,1,10,261,36
5704,2015,335000,1,119,219,424
5706,2014,300000,1,9,235,5
5707,2015,110000,1,110,172,380
5708,2014,240000,1,119,220,424
5709,2016,300000,1,12,274,49
5710,2010,2000000,0,104,159,385
5711,2007,50000,1,24,187,412
5712,2009,295000,1,89,255,186
5713,2006,310000,1,71,45,287
5714,1997,29999,1,112,170,388
5716,2016,640000,1,13,287,193
5717,2012,350000,1,10,278,50
5718,2013,385000,1,10,278,50
5719,2013,409999,1,13,242,178
5720,2016,1300000,0,71,74,311
5721,2009,210000,1,44,4,104
5722,2007,300000,1,71,45,287
5723,2008,450000,1,92,45,287
5724,2011,170000,1,25,223,139
5725,2014,650000,1,36,311,193
5726,1997,125000,0,14,277,30
5727,2012,145000,1,112,178,398
5728,2018,681000,1,36,285,237
5729,2015,635000,1,36,311,193
5730,2010,140000,1,112,178,398
5731,2016,750000,1,36,311,193
5732,2015,611000,1,36,311,193
5733,2007,110000,1,112,178,398
5734,2006,100000,0,1,208,413
5735,2014,225000,1,13,242,174
5736,2010,250000,1,32,28,239
